alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity
11.2,0.018,0.34,0.99474,8.7,23.0,3.12,4.8,0.49,127.0,0.3
10.7,0.047,0.74,0.9916,6.8,25.0,3.13,1.2,0.41,111.0,0.21
9.5,0.06,0.57,0.9924,6.4,15.0,3.06,1.0,0.41,120.0,0.29
11.4,0.051,0.28,0.9957,8.0,25.0,3.06,10.8,0.47,157.0,0.45
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,14.7,0.39,149.0,0.15
9.2,0.05,0.58,0.9999,7.6,43.0,3.15,16.75,0.54,163.0,0.32
9.5,0.045,0.38,0.99578,6.8,50.0,3.15,8.3,0.5,185.0,0.24
9.7,0.036,0.13,0.9996,8.0,49.0,2.96,17.2,0.46,219.0,0.25
9.1,0.054,0.46,0.9941,8.6,9.0,2.95,1.0,0.49,72.0,0.23
9.7,0.038,0.55,0.99687,6.9,22.0,3.11,11.95,0.29,111.0,0.35
10.0,0.041,0.42,0.99624,7.1,32.0,3.04,11.8,0.49,193.0,0.38
10.1,0.041,0.3,0.995,6.6,64.0,3.07,9.9,0.5,174.0,0.21
10.9333333333333,0.041,0.21,0.99334,6.4,36.0,2.99,9.65,0.34,119.0,0.29
11.7,0.039,0.33,0.9904,6.9,16.0,3.07,1.2,0.39,98.0,0.28
9.6,0.098,0.24,0.99412,6.8,36.0,3.15,4.6,0.49,127.0,0.27
9.0,0.055,0.28,0.9986,7.2,55.0,3.12,14.4,0.38,205.0,0.25
9.4,0.047,0.49,0.9938,7.0,37.0,2.95,3.8,0.4,136.0,0.29
9.4,0.046,0.2,0.9944,7.6,9.0,3.15,3.4,0.41,116.0,0.38
8.8,0.047,0.68,0.9978,7.5,37.0,2.99,11.0,0.38,133.0,0.23
11.8,0.037,0.24,0.9913,7.6,39.0,3.05,1.8,0.44,150.0,0.31
9.4,0.042,0.49,0.99855,8.2,58.0,3.1,13.6,0.54,166.0,0.38
12.0,0.033,0.23,0.9887,5.8,39.0,2.96,1.5,0.35,121.0,0.32
8.8,0.066,0.2,0.9991,6.3,36.0,3.14,17.9,0.51,161.0,0.33
10.6,0.045,0.3,0.99704,6.6,50.0,3.14,14.7,0.37,136.0,0.22
8.6,0.041,0.62,0.9976,7.2,70.0,3.08,10.8,0.49,189.0,0.4
12.1,0.03,0.25,0.99367,7.6,15.0,3.1,9.5,0.44,136.0,0.32
10.5,0.055,0.39,0.993,8.3,32.0,3.08,1.3,0.39,146.0,0.15
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,12.8,0.52,171.0,0.18
10.0,0.05,0.3,0.99397,8.2,23.0,2.98,2.3,0.5,106.0,0.24
9.5,0.054,0.26,0.99538,6.4,47.0,3.12,8.2,0.5,182.0,0.24
9.0,0.094,0.51,0.99776,7.6,58.0,2.91,11.7,0.51,181.0,0.37
10.2,0.044,0.24,0.99348,6.7,28.0,3.12,6.5,0.33,100.0,0.2
10.2,0.049,0.33,0.99324,6.8,68.0,3.1,3.2,0.69,161.0,0.24
9.2,0.083,0.65,0.9964,7.2,27.0,3.0,8.3,0.35,182.0,0.47
9.2,0.052,0.22,0.9946,6.5,49.0,3.14,4.8,0.62,142.0,0.41
9.2,0.063,0.32,0.998,7.6,32.0,3.0,14.6,0.45,201.0,0.285
8.9,0.05,0.36,0.9986,7.3,35.0,3.04,13.1,0.46,200.0,0.25
9.2,0.045,0.18,0.99666,6.3,57.0,3.09,10.6,0.54,159.0,0.2
11.8,0.037,0.3,0.99379,8.0,42.0,3.1,8.1,0.67,130.0,0.2
8.9,0.037,0.67,0.9966,7.5,53.0,2.9,8.1,0.41,166.0,0.29
10.5,0.052,0.4,0.99398,6.0,56.0,3.16,5.7,0.88,152.0,0.25
9.8,0.152,0.71,0.9927,6.0,9.0,3.12,1.5,0.46,55.0,0.19
9.0,0.047,0.22,0.9959,6.8,57.0,3.1,7.7,0.47,210.0,0.26
12.0,0.03,0.24,0.9953,7.4,34.0,3.13,15.1,0.51,153.0,0.49
12.5,0.038,0.36,0.9914,7.2,26.0,2.93,5.7,0.59,98.0,0.36
12.2,0.032,0.21,0.9889,6.2,31.0,2.97,1.1,0.42,111.0,0.3
9.2,0.043,0.61,0.9987,7.2,14.0,3.06,16.2,0.36,103.0,0.2
10.1,0.038,0.46,0.9956,9.8,4.0,2.89,10.5,0.3,83.0,0.36
12.1,0.028,0.28,0.99254,6.6,13.0,3.17,9.4,0.34,121.0,0.26
10.4,0.046,0.68,0.9948,9.2,22.0,3.02,1.6,0.45,130.0,0.15
9.4,0.046,0.71,0.9982,8.4,22.0,2.98,12.2,0.65,160.0,0.35
9.5,0.056,0.18,0.9935,6.8,13.0,3.11,1.4,0.42,137.0,0.25
11.5,0.031,0.27,0.99089,6.9,20.0,3.12,4.2,0.39,80.0,0.26
11.5,0.041,0.27,0.99335,7.1,26.0,3.04,10.4,0.52,114.0,0.27
12.6,0.028,0.3,0.99164,6.8,33.0,3.13,8.0,0.63,122.0,0.31
10.3,0.057,0.48,0.9943,8.3,31.0,3.15,1.7,0.41,98.0,0.16
9.5,0.048,0.25,0.99663,7.1,32.0,3.14,11.2,0.4,136.0,0.31
10.5,0.042,0.49,0.993,7.9,26.0,3.1,3.8,0.39,105.0,0.22
9.7,0.042,0.49,0.9934,8.1,43.0,3.13,1.2,0.48,160.0,0.12
10.6,0.029,0.34,0.99497,9.0,21.0,3.08,6.7,0.5,162.0,0.26
10.0,0.052,0.33,0.99316,6.6,40.0,3.15,2.5,0.6,219.5,0.32
8.8,0.045,0.62,0.99779,7.5,51.0,3.16,10.6,0.44,153.0,0.24
12.5,0.035,0.29,0.98916,6.6,15.0,3.04,2.9,0.37,101.0,0.38
9.3,0.186,0.48,0.9945,6.4,64.0,3.06,4.0,0.4,150.0,0.18
12.8,0.04,0.34,0.99155,7.5,34.0,3.14,4.3,0.45,108.0,0.42
9.3,0.043,0.56,0.9972,6.8,66.0,3.02,11.9,0.63,230.0,0.29
9.4,0.056,0.28,0.99594,6.9,29.0,3.17,9.4,0.43,183.0,0.43
10.1,0.059,0.49,0.9958,9.1,10.0,3.15,2.0,0.46,112.0,0.28
9.9,0.049,0.42,0.9953,6.7,31.0,3.12,9.1,0.74,150.0,0.21
9.7,0.046,0.35,0.9955,7.2,45.0,3.14,7.2,0.53,178.0,0.31
9.0,0.055,0.31,1.0002,7.3,32.0,3.13,17.3,0.46,197.0,0.18
9.3,0.045,0.3,0.99534,9.4,36.0,3.11,1.6,0.49,139.0,0.28
9.5,0.168,0.4,0.99782,7.9,19.0,3.06,10.1,0.62,184.0,0.46
9.1,0.07,0.21,0.9971,7.2,33.0,3.0,9.5,0.55,172.0,0.685
9.4,0.041,0.19,0.99254,6.5,30.0,2.99,1.2,0.46,111.0,0.24
10.5,0.037,0.27,0.99444,7.1,19.0,3.04,9.6,0.37,105.0,0.2
11.9,0.045,0.45,0.99064,7.0,40.0,3.16,2.3,0.48,118.0,0.25
12.6,0.03,0.27,0.99,6.8,26.0,3.16,2.1,0.61,139.0,0.21
12.3,0.026,0.3,0.99144,6.9,35.0,3.0,8.2,0.37,112.0,0.29
11.2,0.038,0.38,0.99366,5.8,49.0,3.11,10.7,0.59,136.0,0.29
10.7,0.027,0.4,0.992,8.2,36.0,3.12,1.2,0.38,121.0,0.23
8.4,0.052,0.23,0.99429,6.2,34.0,3.16,3.3,0.48,113.0,0.31
11.2,0.037,0.32,0.992,7.0,39.0,3.17,1.3,0.42,123.0,0.24
9.6,0.046,0.26,0.99745,6.2,55.0,3.16,13.1,0.41,204.0,0.29
11.5,0.044,0.24,0.9927,7.9,39.0,2.99,4.6,0.28,159.0,0.22
11.0,0.034,0.41,0.9951,9.5,22.0,3.06,2.3,0.52,145.0,0.42
10.5,0.038,0.28,0.9917,6.4,30.0,3.12,1.1,0.42,110.0,0.33
10.1,0.04,0.49,0.9941,8.2,19.0,3.12,5.2,0.34,100.0,0.26
12.0,0.035,0.29,0.9939,8.2,37.0,3.16,7.6,0.34,122.0,0.36
10.8,0.03,0.06,0.9904,6.4,9.0,2.97,1.0,0.29,131.0,0.475
9.2,0.167,0.72,0.99324,7.1,65.0,2.97,1.6,0.51,120.0,0.21
12.5,0.033,0.28,0.99176,7.0,39.0,3.17,5.7,0.64,204.0,0.33
12.3,0.034,0.3,0.9912,7.1,30.0,3.08,3.3,0.31,102.0,0.33
12.2,0.046,0.28,0.9918,7.7,33.0,3.16,4.5,0.56,102.0,0.43
9.8,0.059,0.29,0.99328,7.6,37.0,3.09,2.5,0.37,115.0,0.27
10.9666666666667,0.048,0.41,0.9937,6.0,55.0,3.09,10.8,0.59,149.0,0.29
9.2,0.056,0.5,0.9982,7.2,68.0,3.01,13.3,0.47,195.0,0.31
12.6,0.027,0.27,0.99165,7.0,37.0,3.15,7.1,0.6,122.0,0.32
8.7,0.045,0.68,0.9978,7.5,38.0,3.0,10.9,0.36,133.0,0.21
9.3,0.053,0.61,0.99708,6.5,31.0,3.09,13.0,0.5,123.0,0.31
9.5,0.05,0.3,0.99612,7.9,58.0,3.12,7.4,0.37,152.0,0.16
11.1,0.031,0.49,0.9918,7.5,8.0,3.06,1.3,0.62,97.0,0.2
9.5,0.038,0.31,0.9969,7.7,59.0,3.12,10.7,0.55,186.0,0.23
8.9,0.047,0.24,0.99896,6.0,42.0,3.1,17.8,0.45,111.0,0.28
10.6,0.049,0.48,0.9931,7.7,36.0,3.17,2.3,0.64,178.0,0.29
11.5,0.046,0.31,0.99098,6.5,17.0,3.15,3.9,0.31,106.0,0.22
10.7,0.039,0.2,0.99158,6.3,34.0,3.0,3.7,0.38,132.0,0.3
9.0,0.062,0.3,0.99808,6.8,19.0,3.0,12.8,0.52,171.0,0.18
9.9,0.05,0.29,0.994,7.5,33.0,3.14,4.8,0.42,87.0,0.22
9.1,0.048,0.15,0.99571,6.0,101.0,3.05,9.7,0.3,207.0,0.23
10.2,0.052,0.45,0.9994,9.8,34.0,3.12,8.6,0.59,187.0,0.93
11.0,0.034,0.36,0.99074,6.3,26.0,3.16,1.2,0.51,111.0,0.18
9.4,0.126,0.38,0.99711,7.5,49.0,2.98,8.7,0.57,199.0,0.33
9.4,0.08,0.65,0.9956,6.0,11.0,3.04,9.7,0.48,159.0,0.45
11.4,0.047,0.25,0.9914,6.9,34.0,3.16,1.6,0.48,132.0,0.17
9.0,0.042,0.25,0.9929,6.0,8.0,3.08,1.8,0.55,108.0,0.28
9.5,0.052,0.43,0.994,8.4,20.0,2.85,2.1,0.46,104.0,0.19
11.0,0.038,0.38,0.9912,6.4,19.0,3.17,2.9,0.35,102.0,0.31
10.0,0.056,0.42,0.9968,10.0,34.0,3.11,1.6,0.46,181.0,0.91
11.3,0.042,0.24,0.99304,7.4,28.0,3.14,6.0,0.44,123.0,0.35
9.7,0.046,0.35,0.9955,7.2,45.0,3.14,7.2,0.53,178.0,0.31
10.0,0.05,0.44,0.99855,7.7,44.0,3.11,13.9,0.48,130.0,0.2
9.4,0.048,0.56,0.9993,8.4,55.0,3.07,13.8,0.58,190.0,0.35
8.8,0.056,0.15,0.9936,6.0,35.0,3.12,1.5,0.45,128.0,0.27
9.5,0.05,0.29,0.9962,7.4,21.0,3.13,10.1,0.35,105.0,0.24
9.4,0.049,0.27,0.99502,6.7,8.0,3.16,7.1,0.38,178.0,0.54
9.8,0.05,0.21,0.9939,6.0,26.0,3.08,6.0,0.54,134.0,0.17
11.1,0.052,0.38,0.9912,7.2,23.0,3.13,2.0,0.52,156.0,0.28
9.0,0.055,0.28,0.9986,7.2,55.0,3.12,14.4,0.38,205.0,0.25
10.5,0.036,0.31,0.993,7.8,46.0,3.03,1.7,0.48,195.0,0.32
9.7,0.05,0.21,0.99418,8.0,24.0,3.06,4.0,0.38,133.0,0.74
9.2,0.044,0.1,0.9937,7.0,17.0,3.01,3.5,0.39,63.0,0.34
10.2,0.041,0.3,0.99642,7.1,63.0,3.12,9.9,0.49,192.0,0.32
11.0,0.045,0.45,0.9917,7.9,17.0,3.13,1.5,0.39,96.0,0.19
10.1,0.024,0.31,0.993,8.5,13.0,2.79,1.0,0.37,91.0,0.17
10.8,0.03,0.27,0.99402,6.0,39.0,3.15,12.0,0.34,98.0,0.16
9.5,0.057,0.33,0.9934,6.7,52.0,3.02,2.9,0.48,173.0,0.25
12.0,0.029,0.3,0.9916,7.9,64.0,3.12,2.7,0.59,158.0,0.37
9.2,0.06,0.48,0.9982,7.3,57.0,3.04,13.3,0.5,196.0,0.32
11.0,0.045,0.34,0.99222,6.0,25.0,3.03,7.6,0.37,118.0,0.43
10.0,0.048,0.07,0.9922,6.6,58.0,3.17,1.4,0.38,144.0,0.37
12.3,0.031,0.33,0.98987,6.8,22.0,3.08,1.3,0.62,87.0,0.19
8.7,0.048,0.4,1.001,6.8,48.0,2.93,22.0,0.5,167.0,0.28
9.2,0.062,0.42,0.99318,7.0,35.0,3.04,1.1,0.4,100.0,0.23
10.2,0.043,0.34,0.9927,8.3,20.0,3.0,1.1,0.47,116.0,0.22
10.5,0.036,0.4,0.9951,8.5,24.0,3.02,9.9,0.42,88.0,0.23
12.0,0.024,0.29,0.99518,7.1,22.0,3.12,14.8,0.48,142.0,0.47
10.2,0.044,0.28,0.9948,8.0,31.0,3.16,5.7,0.51,124.0,0.3
10.0,0.044,0.27,0.9967,6.5,69.0,3.17,12.9,0.43,215.0,0.26
8.8,0.054,0.5,0.99941,6.5,50.0,2.94,18.1,0.64,221.0,0.2
10.8,0.033,0.27,0.9959,8.4,37.0,2.99,12.15,0.39,116.0,0.58
11.2,0.05,0.23,0.99304,7.3,18.0,3.1,6.5,0.55,102.0,0.38
10.0,0.04,0.49,0.9936,8.1,32.0,3.13,1.0,0.41,148.0,0.28
9.2,0.044,0.25,0.998,7.0,27.0,2.91,14.3,0.46,149.0,0.16
12.0,0.046,0.31,0.99024,6.5,22.0,3.15,3.5,0.31,147.0,0.4
11.7,0.028,0.25,0.9909,6.7,24.0,3.14,2.5,0.36,84.0,0.37
8.8,0.047,0.23,0.99906,6.6,37.0,3.08,17.3,0.46,118.0,0.22
11.4,0.034,0.36,0.9913,8.6,15.0,2.95,1.2,0.36,80.0,0.265
10.5,0.033,0.28,0.99507,8.5,30.0,3.03,11.1,0.39,97.0,0.23
11.5,0.043,0.57,0.99004,6.2,50.0,3.17,1.0,0.36,92.0,0.28
9.5,0.05,0.44,0.9955,6.8,29.0,3.14,7.0,0.42,155.0,0.33
9.7,0.127,0.5,0.99212,5.8,63.0,3.1,1.0,0.45,178.0,0.36
9.8,0.049,0.17,0.993,6.8,26.0,3.0,5.1,0.38,82.0,0.17
12.3,0.03,0.3,0.99192,8.0,35.0,2.93,8.4,0.42,115.0,0.28
10.3,0.076,0.4,0.99185,5.8,47.0,3.13,1.2,0.45,130.0,0.27
12.3,0.043,0.26,0.99116,6.8,40.0,3.17,5.2,0.41,176.0,0.43
9.4,0.042,0.47,0.99604,6.9,36.0,3.15,8.4,0.55,156.0,0.25
9.0,0.035,0.2,1.00022,6.2,58.0,3.11,20.8,0.53,184.0,0.22
9.4,0.158,0.24,0.99471,6.6,47.0,3.17,4.9,0.49,144.0,0.41
11.3,0.026,0.33,0.99014,6.0,31.0,3.13,2.5,0.5,85.0,0.24
12.4,0.026,0.29,0.9918,8.6,19.0,3.01,4.1,0.38,101.0,0.485
11.9,0.017,0.52,0.9929,7.7,21.0,3.14,5.9,0.4,84.0,0.17
10.2,0.036,0.4,0.9944,6.9,15.0,3.17,8.2,0.33,95.0,0.28
11.8,0.026,0.3,0.993,9.0,14.0,2.94,8.1,0.36,71.0,0.55
8.7,0.047,0.62,0.9976,7.2,66.0,3.16,11.0,0.5,178.0,0.39
9.5,0.05,0.35,0.997,6.7,64.0,3.15,13.1,0.5,205.0,0.24
10.0,0.049,0.25,0.995,6.6,59.5,3.16,9.8,0.38,137.0,0.16
9.2,0.176,0.69,0.99288,6.7,36.0,2.96,1.2,0.43,106.0,0.27
11.4,0.05,0.29,0.9912,6.6,40.0,3.06,1.8,0.44,147.0,0.16
10.4,0.049,0.19,0.9924,6.2,47.0,3.14,3.4,0.43,172.0,0.26
8.8,0.057,0.27,0.99807,7.3,45.0,2.94,13.9,0.41,155.0,0.19
12.3,0.037,0.26,0.99727,6.8,45.0,3.04,20.3,0.38,150.0,0.3
9.2,0.063,0.32,0.998,7.6,32.0,3.0,14.6,0.45,201.0,0.285
9.2,0.045,0.31,0.9986,7.4,39.0,3.1,14.5,0.5,193.0,0.19
9.2,0.048,0.31,0.9969,7.7,22.0,3.06,9.2,0.61,221.0,0.42
11.6,0.054,0.36,0.992,8.0,30.0,3.09,2.0,0.72,121.0,0.26
8.8,0.048,0.48,1.001,7.5,55.0,2.95,19.45,0.4,243.0,0.33
10.6,0.032,0.28,0.9951,7.4,43.0,3.1,10.2,0.47,138.0,0.29
9.8,0.042,0.49,0.9948,9.3,34.0,3.11,1.3,0.46,147.0,0.31
9.5,0.062,0.57,0.99238,6.4,21.0,3.0,1.0,0.4,122.0,0.25
12.0,0.036,0.35,0.9924,7.6,12.0,3.16,6.3,0.39,126.0,0.33
9.0,0.063,0.37,0.9978,7.3,48.0,2.89,14.3,0.38,191.0,0.22
8.7,0.043,0.3,0.9986,7.3,46.0,3.06,13.0,0.41,238.0,0.29
10.8,0.036,0.25,0.99362,6.6,21.0,3.06,8.0,0.38,124.0,0.3
9.3,0.039,0.7,0.9983,8.6,21.0,3.0,12.15,0.73,158.0,0.37
9.2,0.056,0.5,0.9982,7.2,68.0,3.01,13.3,0.47,195.0,0.31
9.3,0.038,0.71,1.0,8.0,61.0,2.95,17.35,0.75,228.0,0.59
12.8,0.035,0.28,0.98868,6.3,18.0,3.1,2.5,0.47,73.0,0.36
9.2,0.154,1.0,0.9931,7.2,46.0,2.95,1.1,0.43,114.0,0.21
10.0,0.039,0.35,0.9935,8.5,24.0,2.96,1.6,0.36,147.0,0.16
12.4,0.028,0.36,0.99272,7.3,44.0,3.14,8.2,0.41,111.0,0.17
12.4,0.033,0.49,0.9931,7.7,42.0,3.14,8.65,0.38,186.0,0.35
10.8,0.042,0.49,0.9944,8.1,22.0,3.14,7.1,0.41,124.0,0.29
11.1,0.03,0.26,0.99106,6.9,11.0,3.06,2.3,0.42,103.0,0.32
9.1,0.049,0.53,0.99792,7.9,63.0,2.94,12.9,0.45,139.0,0.36
9.3,0.05,0.22,0.99659,6.3,65.0,3.06,11.9,0.58,179.0,0.24
10.2,0.036,0.33,0.9966,8.8,46.0,3.08,9.7,0.4,172.0,0.34
10.8,0.024,0.33,0.99558,8.9,47.0,3.13,8.1,0.46,202.0,0.26
11.6,0.034,0.37,0.99136,9.2,36.0,3.05,1.1,0.55,84.0,0.14
9.4,0.123,0.23,0.9954,7.0,27.0,3.04,5.7,0.54,104.0,0.19
9.3,0.044,0.35,0.99775,6.8,57.0,3.07,11.6,0.53,220.0,0.39
11.4,0.037,0.38,0.99046,6.7,20.0,3.09,1.7,0.53,84.0,0.15
9.0,0.06,0.2,0.9983,6.4,37.0,3.13,14.9,0.45,162.0,0.34
9.0,0.038,0.8,0.99778,7.4,77.0,2.95,12.3,0.48,183.0,0.21
11.2,0.053,0.32,0.9906,7.0,38.0,3.13,1.2,0.28,138.0,0.33
11.0,0.03,0.35,0.99244,6.9,45.0,2.8,6.9,0.54,116.0,0.23
8.6,0.054,0.54,0.99864,7.3,63.0,3.06,13.3,0.49,193.0,0.36
9.2,0.054,0.25,0.9956,7.6,22.0,3.12,4.3,0.49,111.0,0.3
9.3,0.041,0.61,0.99794,7.7,66.0,3.0,11.8,0.54,188.0,0.32
9.5,0.04,0.17,0.9956,8.0,13.0,3.09,8.2,0.3,60.0,0.55
11.1,0.032,0.28,0.99104,8.6,25.0,2.99,0.8,0.38,78.0,0.18
10.8,0.04,0.22,0.99338,6.3,30.0,3.05,9.5,0.31,111.0,0.28
9.8,0.073,0.26,0.9938,7.6,40.0,3.1,1.7,0.46,157.0,0.31
9.0,0.057,0.47,1.0005,8.5,40.0,3.02,15.2,0.66,234.0,0.24
11.5,0.032,0.35,0.99458,8.9,32.0,3.15,4.6,0.45,148.0,0.3
10.7,0.035,0.29,0.99142,6.4,44.0,3.17,1.1,0.55,140.0,0.105
11.1,0.032,0.25,0.99244,7.3,30.0,2.9,6.65,0.37,138.0,0.31
10.1,0.145,0.47,0.99274,6.6,26.0,3.09,1.4,0.56,124.0,0.36
12.3,0.024,0.37,0.98876,6.3,12.0,2.94,1.5,0.39,76.0,0.37
11.8,0.042,0.33,0.99012,7.3,14.0,3.1,1.1,0.37,64.0,0.145
11.3,0.041,0.35,0.9914,7.6,7.0,3.06,1.2,0.45,106.0,0.21
10.5,0.036,0.39,0.9918,7.2,32.0,3.16,1.2,0.5,85.0,0.19
9.3,0.05,0.24,0.99943,6.1,33.0,3.12,18.35,0.61,184.0,0.34
8.9,0.037,0.67,0.9966,7.5,53.0,2.9,8.1,0.41,166.0,0.29
10.7,0.049,0.32,0.99332,6.8,37.0,3.12,7.6,0.44,107.0,0.19
11.6,0.043,0.48,0.9938,9.0,11.0,2.9,6.6,0.38,73.0,0.31
10.6,0.029,0.29,0.9931,7.3,27.0,3.07,4.6,0.26,155.0,0.29
9.7,0.038,0.32,0.9966,7.5,54.0,3.04,9.2,0.56,191.0,0.23
10.1,0.024,0.31,0.993,8.5,13.0,2.79,1.0,0.37,91.0,0.17
10.5,0.046,0.4,0.99194,8.5,31.0,3.0,1.1,0.35,106.0,0.2
10.2,0.119,0.24,0.99578,7.15,56.0,3.15,9.6,0.44,178.0,0.17
11.0,0.039,0.3,0.99252,6.0,39.0,2.91,7.3,0.57,104.0,0.17
10.4,0.05,0.36,0.9968,7.5,29.0,3.06,15.7,0.54,124.0,0.29
9.5,0.062,0.38,0.9958,9.1,50.5,3.1,1.7,0.7,344.0,0.33
12.0,0.048,0.39,0.99044,7.3,24.0,2.94,2.3,0.35,87.0,0.2
10.8,0.033,0.38,0.9909,5.5,10.0,3.12,2.6,0.59,69.0,0.315
12.4,0.045,0.33,0.99066,8.1,26.0,2.98,1.3,0.44,100.0,0.27
10.1,0.038,0.3,0.99555,7.7,67.0,3.1,7.8,0.5,196.0,0.25
10.0,0.046,0.49,0.9964,8.0,47.0,3.14,9.4,0.48,188.0,0.3
9.7,0.035,0.26,0.99245,7.4,18.0,3.12,1.2,0.41,97.0,0.22
10.0,0.204,0.58,0.9931,6.3,15.0,3.16,1.4,0.43,97.0,0.2
10.6,0.045,0.42,0.9959,8.0,41.0,3.17,7.1,0.43,169.0,0.28
8.7,0.05,0.27,0.9984,7.4,25.0,2.9,15.5,0.43,135.0,0.16
10.6,0.034,0.49,0.9918,7.4,20.0,2.98,1.5,0.39,126.0,0.28
8.4,0.056,0.12,0.99536,6.4,6.0,3.06,5.9,0.46,91.0,0.37
10.6,0.076,0.33,0.9921,8.5,17.0,3.14,1.0,0.46,57.0,0.16
10.9,0.057,0.39,0.99176,7.9,21.0,3.05,2.0,0.52,138.0,0.21
11.2,0.038,0.22,0.99098,6.7,5.0,3.1,1.2,0.37,124.0,0.22
8.9,0.035,0.49,0.99732,6.6,57.0,3.08,11.4,0.54,137.0,0.285
12.0,0.03,0.26,0.9948,8.6,43.5,3.03,11.1,0.49,171.0,0.36
12.5,0.029,0.36,0.99076,7.2,21.0,3.13,2.0,0.63,63.0,0.24
11.9,0.041,0.53,0.9908,7.7,42.0,3.11,1.2,0.44,167.0,0.18
8.8,0.046,0.66,0.9979,6.0,26.0,3.14,15.9,0.5,164.0,0.34
9.4,0.048,0.56,0.9993,8.4,55.0,3.07,13.8,0.58,190.0,0.35
9.8,0.053,0.26,0.99699,7.4,55.0,3.11,11.8,0.6,173.0,0.27
10.4,0.036,0.41,0.992,7.2,33.0,3.17,1.3,0.51,85.0,0.21
9.2,0.067,0.26,0.9986,7.6,32.0,3.03,15.3,0.44,166.0,0.23
10.8,0.042,0.49,0.9944,8.1,22.0,3.14,7.1,0.41,124.0,0.29
12.3,0.023,0.26,0.9893,5.7,21.0,3.07,2.2,0.54,95.0,0.18
12.9,0.03,0.3,0.9892,6.7,18.0,3.16,1.2,0.6,76.0,0.64
