alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity
9.1,0.064,0.03,0.9934,6.2,29.0,3.22,1.2,0.54,120.0,0.35
11.8,0.033,0.3,0.9906,6.3,16.0,3.28,1.8,0.4,91.0,0.23
11.3,0.035,0.31,0.9921,6.6,32.0,3.41,1.5,0.47,127.0,0.25
11.0,0.026,0.28,0.99308,5.1,27.0,3.36,8.3,0.37,107.0,0.29
10.1,0.042,0.18,0.9927,6.6,20.0,3.22,1.2,0.45,84.0,0.38
10.0,0.044,0.22,0.99471,7.2,17.0,3.37,1.6,0.53,101.0,0.2
11.7,0.029,0.3,0.98883,5.7,24.0,3.18,1.1,0.39,88.0,0.37
10.7,0.046,0.29,0.99462,6.0,29.0,3.48,6.1,0.57,134.0,0.34
12.2,0.032,0.58,0.99275,6.9,29.0,3.28,8.2,0.44,169.0,0.58
10.4,0.049,0.24,0.993,6.1,16.0,3.32,1.6,0.5,137.0,0.41
9.5,0.048,0.34,0.9986,6.7,30.0,3.44,12.85,0.47,161.0,0.25
9.8,0.071,0.09,0.99496,7.4,19.0,3.22,1.5,0.53,117.0,0.56
12.0,0.042,0.34,0.9912,7.0,20.0,3.31,1.3,0.65,69.0,0.32
12.5,0.027,0.22,0.9893,5.1,18.0,3.51,1.6,0.38,89.0,0.33
10.1,0.068,0.34,0.99138,4.9,32.0,3.24,1.0,0.4,143.0,0.345
11.3,0.046,0.29,0.99033,6.0,29.0,3.22,1.2,0.53,92.0,0.19
9.4,0.037,0.15,0.99642,6.6,38.0,3.28,10.0,0.52,157.0,0.56
12.2,0.034,0.33,0.9935,8.0,27.0,3.18,7.7,0.41,98.0,0.4
9.7,0.037,0.49,0.9954,6.4,37.0,3.38,6.4,0.53,161.0,0.26
10.0,0.048,0.3,0.9956,6.7,40.0,3.29,6.4,0.52,251.0,0.18
11.2,0.036,0.33,0.991,6.3,15.0,3.32,1.5,0.42,105.0,0.23
9.0,0.029,0.27,0.9949,5.5,22.0,3.34,4.6,0.44,104.0,0.14
10.4,0.04,0.53,0.9922,6.5,41.0,3.26,1.7,0.59,192.0,0.29
10.2,0.042,0.34,0.9934,8.3,7.0,3.47,1.1,0.4,47.0,0.14
9.4,0.039,0.35,0.9984,6.3,29.0,3.36,11.1,0.5,198.0,0.32
9.2,0.063,0.05,0.9932,6.0,17.0,3.21,1.5,0.56,120.0,0.41
10.7,0.044,0.28,0.992,5.8,52.0,3.35,4.2,0.44,158.0,0.28
13.4,0.038,0.2,0.98968,7.1,28.0,3.23,2.8,0.47,109.0,0.42
9.4,0.201,0.27,0.9942,5.7,73.5,3.27,4.1,0.38,189.5,0.26
9.6,0.053,0.32,0.9948,7.9,47.0,3.29,1.6,0.76,150.0,0.17
9.5,0.052,0.25,0.997,5.9,30.0,3.24,11.3,0.44,165.0,0.25
11.1,0.03,0.25,0.9912,6.2,35.0,3.3,1.4,0.44,105.0,0.25
12.4,0.033,0.16,0.99058,6.1,8.0,3.35,4.4,0.47,109.0,1.1
9.5,0.04,0.24,0.995,6.3,38.0,3.22,6.6,0.47,141.0,0.3
10.9,0.037,0.37,0.992,7.3,48.0,3.32,1.2,0.49,119.0,0.2
10.3,0.055,0.39,0.99652,7.0,42.0,3.37,7.5,0.54,218.0,0.31
9.5,0.049,0.1,0.9936,6.8,29.0,3.21,1.4,0.41,118.0,0.34
11.3,0.046,0.24,0.99234,5.9,27.0,3.63,2.4,0.73,132.0,0.26
8.9,0.055,0.38,1.0004,8.4,51.0,3.34,11.8,0.82,170.0,0.2
10.1,0.041,0.24,0.9956,6.4,29.0,3.29,9.8,0.47,109.0,0.33
9.7,0.031,0.24,0.9958,6.3,32.0,3.39,8.45,0.57,172.0,0.28
11.1,0.059,0.34,0.9963,6.9,36.0,3.46,7.4,0.62,174.0,0.31
12.4,0.037,0.28,0.9908,6.5,29.0,3.25,3.2,0.65,119.0,0.36
10.0,0.047,0.17,0.9932,6.5,5.0,3.26,1.4,0.32,26.0,0.52
12.8,0.027,0.18,0.99018,6.3,23.0,3.34,3.5,0.54,109.0,0.41
10.3,0.045,0.25,0.99329,7.3,32.0,3.18,2.5,0.54,122.0,0.3
9.5,0.044,0.24,0.9969,5.9,53.0,3.25,12.1,0.39,165.0,0.21
10.5,0.027,0.26,0.99148,5.9,23.0,3.3,1.4,0.36,109.0,0.445
9.5,0.045,0.42,0.99544,6.3,62.0,3.2,7.1,0.53,209.0,0.26
11.0,0.048,0.34,0.99455,6.7,32.0,3.25,8.9,0.54,111.0,0.28
9.9,0.045,0.35,0.992,5.5,14.0,3.34,1.1,0.68,167.0,0.35
9.9,0.041,0.18,0.99403,5.9,28.0,3.27,6.4,0.5,120.0,0.22
10.9,0.037,0.47,0.9938,8.1,23.0,3.21,1.1,0.42,126.0,0.5
12.0,0.041,1.0,0.9977,7.5,33.0,3.24,19.5,0.38,148.0,0.4
10.4,0.041,0.33,0.9928,6.3,67.0,3.32,1.7,0.56,164.0,0.22
12.7,0.039,0.3,0.99068,6.1,47.0,3.27,6.3,0.31,136.0,0.21
9.1,0.048,0.45,0.99576,6.5,52.0,3.2,7.8,0.53,188.0,0.25
10.0,0.038,0.08,0.9922,6.7,58.0,3.18,1.3,0.46,147.0,0.31
9.7,0.05,0.41,0.9988,7.3,41.0,3.37,13.6,0.43,178.0,0.24
11.7,0.023,0.34,0.98958,6.4,56.0,3.18,1.4,0.7,115.0,0.22
11.0,0.03,0.41,0.99368,6.9,30.0,3.22,8.0,0.54,114.0,0.23
10.7,0.029,0.23,0.99272,7.8,39.0,3.37,1.7,0.41,128.0,0.17
10.7,0.036,0.34,0.99397,7.1,49.0,3.21,7.8,0.4,128.0,0.29
9.0,0.045,0.49,0.9963,6.2,12.0,3.27,6.4,0.57,115.0,0.43
9.4,0.043,0.37,0.99579,6.8,59.0,3.2,7.45,0.5,188.0,0.24
9.2,0.099,0.73,0.99582,6.2,47.0,3.21,7.2,0.43,202.0,0.45
11.3,0.02,0.39,0.99089,6.5,12.0,3.25,1.4,0.75,66.0,0.26
9.0,0.061,0.31,0.99475,6.5,20.0,3.18,4.1,0.45,134.0,0.36
11.0,0.036,0.33,0.9928,7.2,35.0,3.25,3.0,0.4,132.0,0.21
12.0,0.02,0.34,0.99212,6.8,38.0,3.18,7.4,0.44,133.0,0.39
11.75,0.031,0.25,0.99072,5.3,45.0,3.31,3.9,0.58,130.0,0.4
8.7,0.047,0.3,0.9981,6.2,28.0,3.18,11.1,0.49,237.0,0.34
10.2,0.039,0.04,0.9985,5.0,38.0,3.37,18.6,0.57,128.0,0.44
9.9,0.038,0.3,0.9937,6.4,8.0,3.2,2.25,0.62,210.0,0.3
9.3,0.041,0.25,0.99428,6.9,26.0,3.18,3.3,0.5,124.0,0.3
11.65,0.026,0.31,0.9898,5.5,31.0,3.33,1.2,0.44,68.0,0.16
11.0,0.038,0.24,0.99313,5.3,28.0,3.38,7.4,0.51,114.0,0.275
10.5,0.031,0.37,0.9922,6.1,37.0,3.4,1.1,0.58,97.0,0.16
11.4,0.031,0.3,0.9917,7.1,13.0,3.19,2.0,0.49,128.0,0.26
10.4,0.042,0.34,0.9953,7.4,19.0,3.25,4.7,0.42,127.0,0.41
12.2,0.031,0.16,0.99151,5.9,21.0,3.24,6.4,0.46,134.0,0.435
10.6,0.037,0.36,0.99592,8.1,36.0,3.19,7.4,0.54,156.0,0.33
11.3,0.032,0.28,0.9916,6.1,43.0,3.26,4.25,0.47,132.0,0.44
10.7,0.06,0.37,0.9936,7.5,18.0,3.54,1.5,0.88,75.0,0.17
10.3,0.05,0.18,0.99207,5.4,22.0,3.24,2.3,0.46,145.0,0.24
9.3,0.138,0.31,0.9951,6.6,41.0,3.2,4.8,0.38,168.0,0.26
10.1,0.046,0.3,0.993,6.6,32.0,3.42,1.6,0.51,134.0,0.25
9.8,0.063,0.26,0.994,6.2,63.0,3.27,4.4,0.52,206.0,0.45
11.3,0.029,0.49,0.9928,6.2,31.0,3.41,6.0,0.36,128.0,0.22
9.7,0.04,0.39,0.99794,6.7,61.0,3.31,12.1,0.58,248.0,0.42
10.0,0.048,0.27,0.9938,6.0,40.0,3.64,1.9,0.54,170.0,0.24
10.5,0.043,0.24,0.99273,6.8,70.0,3.18,1.9,0.52,154.0,0.26
11.3,0.038,0.24,0.99139,5.9,61.0,3.31,3.8,0.5,152.0,0.23
10.6,0.038,0.32,0.99074,5.7,38.0,3.24,0.9,0.46,121.0,0.21
10.0,0.04,0.09,0.9922,6.8,56.0,3.19,1.4,0.46,145.0,0.31
12.9,0.03,0.31,0.98892,5.9,38.0,3.4,2.0,0.41,142.0,0.34
10.5,0.051,0.25,0.99382,7.3,41.0,3.53,1.4,0.66,107.0,0.19
8.8,0.038,0.36,0.99924,6.5,43.0,3.26,16.3,0.41,133.0,0.23
10.2,0.048,0.49,0.9987,9.0,52.0,3.31,10.4,0.44,195.0,0.22
10.0,0.043,0.39,0.9948,7.2,21.0,3.52,1.8,0.47,159.0,0.15
10.1,0.039,0.25,0.9962,6.5,32.0,3.31,10.6,0.34,120.0,0.29
9.1,0.034,0.22,0.99675,6.6,27.0,3.2,8.9,0.51,133.0,0.56
10.1,0.054,0.49,0.9948,6.4,42.0,3.27,7.5,0.52,151.0,0.22
10.3,0.056,0.33,0.9938,6.9,35.0,3.63,1.4,0.78,136.0,0.21
10.2,0.056,0.27,0.9924,6.1,45.0,3.2,1.5,0.43,135.0,0.17
12.7,0.039,0.28,0.98946,6.4,34.0,3.22,2.5,0.38,137.0,0.31
10.3,0.044,0.31,0.9932,6.4,25.0,3.54,1.1,0.51,96.0,0.15
12.5,0.026,0.3,0.98952,5.8,31.0,3.32,1.5,0.6,114.0,0.28
11.3,0.03,0.35,0.99146,6.6,33.0,3.22,2.6,0.72,78.0,0.17
9.6,0.04,0.36,0.998,7.3,38.0,3.3,12.7,0.79,140.0,0.28
8.6,0.057,0.39,0.9999,7.3,45.0,3.21,17.95,0.36,149.0,0.24
12.5,0.024,0.33,0.9918,7.6,14.0,3.25,7.0,0.45,130.0,0.48
9.5,0.052,0.32,0.99657,6.1,52.0,3.39,7.8,0.65,183.0,0.33
12.1,0.115,0.48,0.9918,6.4,29.0,3.24,2.2,0.58,104.0,0.225
10.8,0.04,0.32,0.993,7.7,26.0,3.21,1.2,0.56,117.0,0.26
11.5,0.034,0.26,0.99188,5.1,36.0,3.38,6.8,0.4,120.0,0.35
10.9,0.044,0.49,0.9928,8.2,29.0,3.24,1.0,0.36,118.0,0.29
11.0,0.061,0.38,0.9966,7.7,49.0,3.4,8.1,0.58,144.0,0.42
11.1,0.037,0.33,0.99268,5.6,25.0,3.25,7.4,0.49,95.0,0.32
12.6,0.027,0.31,0.99035,6.6,39.0,3.24,3.9,0.6,96.0,0.29
10.7,0.05,0.43,0.99346,6.8,4.0,3.27,1.6,0.47,65.0,0.32
9.2,0.055,0.24,0.99626,7.2,45.0,3.2,8.5,0.52,151.0,0.4
10.2,0.044,0.74,0.9931,7.0,19.0,3.46,0.8,0.53,163.0,0.2
10.65,0.037,0.28,0.99094,5.9,24.0,3.29,1.0,0.55,88.0,0.18
10.0,0.039,0.23,0.9944,6.4,37.0,3.19,6.3,0.65,143.0,0.34
9.6,0.037,0.36,0.99553,6.7,63.0,3.18,8.6,0.5,206.0,0.25
11.0,0.036,0.32,0.99096,6.2,74.0,3.22,1.1,0.41,184.0,0.16
9.6,0.025,0.22,0.9964,6.2,36.0,3.33,8.3,0.6,216.0,0.37
11.8,0.045,0.34,0.99035,5.8,96.0,3.38,1.8,0.9,170.0,0.17
9.4,0.044,0.16,0.99512,5.9,48.0,3.21,7.9,0.36,197.0,0.29
10.5,0.046,0.19,0.9946,6.7,57.0,3.32,4.7,0.66,161.0,0.18
11.3,0.031,0.3,0.99032,6.2,23.0,3.23,1.0,0.52,73.0,0.18
9.9,0.046,0.3,0.99276,5.7,38.0,3.34,2.5,0.5,125.0,0.2
9.8,0.045,0.25,0.99691,6.6,45.0,3.33,11.6,0.43,178.0,0.26
10.0,0.048,0.3,0.9956,6.7,40.0,3.29,6.4,0.52,251.0,0.18
12.6,0.034,0.33,0.9899,6.9,48.0,3.25,1.8,0.41,136.0,0.21
11.0,0.031,0.18,0.9908,5.8,40.0,3.42,1.2,0.4,114.0,0.26
10.1,0.064,0.27,0.99776,6.5,29.0,3.2,17.4,0.49,140.0,0.25
10.5,0.047,0.28,0.99724,6.4,53.0,3.25,17.05,0.35,139.0,0.18
9.6,0.062,0.34,0.9966,7.6,40.0,3.21,9.3,0.39,126.0,0.13
10.8,0.036,0.33,0.9925,6.7,23.0,3.32,1.8,0.4,96.0,0.23
10.2,0.055,0.36,0.9972,7.1,44.5,3.49,6.8,0.64,234.0,0.3
12.2,0.018,0.28,0.99122,6.5,41.0,3.24,6.1,0.32,103.0,0.33
11.6,0.047,0.49,0.9919,6.2,17.0,3.27,4.5,0.37,90.0,0.18
10.9,0.041,0.37,0.99153,6.1,24.0,3.18,2.6,0.5,99.0,0.19
9.5,0.036,0.36,0.9934,6.9,40.0,3.27,1.3,0.95,117.0,0.18
12.2,0.032,0.34,0.9952,6.8,47.0,3.37,14.0,0.5,133.0,0.25
11.2,0.044,0.28,0.9904,6.6,38.0,3.22,1.1,0.69,100.0,0.19
9.4,0.07,0.28,0.9966,7.0,45.0,3.34,7.5,0.55,185.0,0.21
10.0,0.046,0.45,0.99224,5.5,22.0,3.22,1.7,0.48,113.0,0.24
10.4,0.056,0.36,0.993,7.8,21.0,3.2,1.4,0.53,153.0,0.22
10.7,0.036,0.43,0.9944,8.3,32.0,3.23,2.5,0.47,116.0,0.49
9.3,0.046,0.43,0.9982,8.3,22.0,3.38,9.2,0.47,126.0,0.33
9.3,0.054,0.39,0.9932,5.8,37.0,3.21,1.5,0.52,158.0,0.24
11.4,0.046,0.28,0.9921,6.7,40.0,3.38,2.5,0.51,153.0,0.16
9.9,0.04,0.44,0.9953,8.8,9.0,3.19,1.9,0.48,121.0,0.36
12.0,0.036,0.26,0.99078,7.0,44.0,3.34,2.8,0.41,132.0,0.22
11.1,0.05,0.41,0.99133,7.5,26.0,3.19,1.2,0.52,131.0,0.2
9.7,0.032,0.38,0.99298,6.5,29.0,3.29,1.3,0.54,112.0,0.23
10.1,0.046,0.74,0.9978,6.4,54.0,3.58,11.9,0.68,168.0,0.18
10.5,0.06,0.31,0.9963,7.3,34.0,3.72,1.7,0.69,110.0,0.205
10.4,0.034,0.4,0.9944,7.1,13.0,3.42,1.5,0.6,84.0,0.32
8.6,0.044,0.42,1.0003,8.0,45.0,3.21,14.6,0.69,163.0,0.22
9.5,0.049,0.19,0.99514,6.3,47.0,3.22,7.7,0.48,184.0,0.3
9.4,0.03,0.22,0.9938,5.5,30.0,3.24,4.5,0.36,102.0,0.16
9.6,0.057,0.28,0.9957,7.0,17.0,3.5,6.3,0.44,103.0,0.12
9.7,0.051,0.3,0.99756,7.2,40.0,3.48,8.4,0.62,167.0,0.34
10.4,0.036,0.36,0.99202,5.8,11.0,3.43,1.3,0.68,70.0,0.17
9.8,0.035,0.29,0.9976,6.8,38.0,3.35,12.2,0.52,236.0,0.23
10.5,0.051,0.39,0.9961,7.0,32.0,3.38,8.7,0.53,141.0,0.28
12.2,0.06,0.3,0.99142,6.6,29.0,3.23,4.6,0.49,154.0,0.23
10.8,0.037,0.28,0.9931,6.2,39.0,3.41,4.7,0.46,133.0,0.17
11.4,0.028,0.3,0.9936,7.0,27.0,3.4,6.5,0.42,87.0,0.35
12.0,0.034,0.58,0.98984,5.6,29.0,3.51,1.25,0.6,129.0,0.18
9.4,0.17,0.38,0.9956,6.6,68.0,3.19,6.5,0.38,201.0,0.26
11.4,0.044,0.36,0.9914,6.3,47.0,3.27,2.1,0.74,146.0,0.12
9.3,0.054,0.24,0.9943,6.4,25.0,3.36,1.6,0.5,117.0,0.33
9.3,0.047,0.5,0.9966,6.4,60.0,3.18,11.6,0.57,211.0,0.24
14.0,0.025,0.21,0.9894,5.8,12.0,3.39,2.6,0.79,120.0,0.29
12.9,0.035,0.3,0.989,5.8,26.0,3.32,2.2,0.47,129.0,0.42
11.1,0.042,0.28,0.9914,6.4,33.0,3.31,2.2,0.43,93.0,0.16
9.2,0.047,0.45,0.9974,6.3,33.0,3.2,13.0,0.46,182.0,0.55
11.3,0.04,0.33,0.9906,6.4,42.0,3.19,1.4,0.48,115.0,0.25
13.0,0.043,0.24,0.9904,6.7,14.0,3.22,2.1,0.6,155.0,0.51
12.2,0.018,0.28,0.99122,6.5,41.0,3.24,6.1,0.32,103.0,0.33
12.4,0.036,0.49,0.9916,7.0,17.0,3.26,4.7,0.68,105.0,0.3
10.4666666666667,0.036,0.14,0.99212,4.9,69.0,3.47,1.3,0.46,168.0,0.335
11.6,0.023,0.25,0.9923,6.1,23.0,3.37,4.0,0.51,112.0,0.19
10.9,0.033,0.23,0.9944,5.9,22.0,3.38,7.9,0.59,130.0,0.21
10.7,0.042,0.26,0.9925,7.0,34.0,3.43,1.7,0.5,130.0,0.28
11.1,0.047,0.29,0.9916,6.0,67.0,3.54,1.1,0.59,152.0,0.19
9.4,0.044,0.17,0.99578,6.4,60.0,3.21,8.4,0.47,198.0,0.27
11.6,0.049,0.34,0.9922,7.0,12.0,3.25,2.1,0.46,136.0,0.2
9.8,0.036,0.31,0.99278,5.3,22.0,3.41,3.6,0.5,91.0,0.2
11.9,0.033,0.26,0.9903,6.1,61.0,3.19,1.7,0.81,134.0,0.24
10.9,0.053,0.67,0.9959,7.3,10.0,3.19,8.3,0.5,100.0,0.35
11.3,0.037,0.3,0.9909,5.8,55.0,3.29,1.4,0.38,130.0,0.17
9.9,0.057,0.24,0.9949,7.3,41.0,3.2,6.8,0.41,163.0,0.41
9.4,0.05,0.24,0.997,6.0,55.0,3.34,12.1,0.39,164.0,0.21
12.3,0.017,0.01,0.9894,5.1,25.0,3.38,1.5,0.36,102.0,0.42
10.7,0.03,0.27,0.99388,6.2,26.0,3.2,10.3,0.36,108.0,0.28
12.4,0.029,0.38,0.98895,5.4,31.0,3.28,1.2,0.36,132.0,0.29
9.7,0.028,0.38,0.993,6.2,36.0,3.47,1.5,0.54,117.0,0.18
9.4,0.17,0.3,0.9946,6.6,60.0,3.18,4.8,0.47,166.0,0.3
9.4,0.052,0.22,0.99576,6.7,24.0,3.22,8.8,0.45,113.0,0.4
9.6,0.04,0.39,0.9935,6.7,45.0,3.32,1.1,0.58,147.0,0.26
11.8,0.041,0.32,0.99033,6.4,23.0,3.25,0.95,0.35,131.0,0.24
9.6,0.093,0.34,0.9938,6.4,43.0,3.25,1.5,0.49,136.0,0.17
9.6,0.039,0.24,0.99452,6.2,138.5,3.53,1.7,0.53,272.0,0.255
10.7,0.039,0.22,0.9927,6.3,37.0,3.23,3.75,0.5,116.0,0.23
10.1,0.048,0.22,0.9957,6.0,42.0,3.2,12.15,0.46,163.0,0.28
9.4,0.069,0.31,0.9944,7.0,15.0,3.18,1.8,0.47,162.0,0.35
8.8,0.046,0.36,1.0,6.8,32.0,3.27,18.1,0.48,133.0,0.21
12.0,0.037,0.52,0.99022,6.1,32.0,3.24,1.4,0.45,123.0,0.68
11.4,0.048,0.37,0.9917,6.5,70.0,3.33,2.5,0.75,138.0,0.21
9.9,0.05,0.15,0.9934,5.7,20.0,3.38,1.9,0.62,93.0,0.33
13.5,0.033,0.3,0.98894,6.5,39.0,3.22,2.2,0.53,107.0,0.37
12.7,0.026,0.48,0.99144,6.5,18.0,3.22,8.0,0.79,88.0,0.32
9.5,0.049,0.47,0.9927,6.1,50.0,3.19,1.4,0.45,187.0,0.3
9.9,0.056,0.46,0.9968,6.6,42.0,3.5,6.2,0.6,241.0,0.4
12.4,0.029,0.38,0.98895,5.4,31.0,3.28,1.2,0.36,132.0,0.29
9.6,0.037,0.3,0.997,7.3,18.0,3.4,10.9,0.5,112.0,0.21
9.4,0.044,0.24,0.9961,5.8,55.0,3.31,9.2,0.38,152.0,0.26
9.4,0.039,0.3,0.99985,6.1,49.0,3.4,16.7,0.45,172.0,0.27
9.8,0.055,0.3,0.9984,6.8,50.0,3.44,13.6,0.39,180.0,0.22
11.3,0.06,0.49,0.9966,7.8,34.0,3.26,7.8,0.58,162.0,0.4
9.9,0.038,0.22,0.9934,6.4,38.0,3.41,1.5,0.55,157.0,0.24
11.0,0.035,0.3,0.9927,6.3,8.0,3.27,5.7,0.41,97.0,0.35
11.4,0.042,0.28,0.99166,7.0,21.0,3.2,2.2,0.57,177.0,0.3
11.4,0.045,0.34,0.9913,7.2,3.0,3.23,1.1,0.51,64.0,0.24
9.0,0.04,0.3,0.9955,7.8,43.0,3.43,1.8,0.41,179.0,0.13
12.2,0.058,0.27,0.99198,6.4,27.0,3.22,5.0,0.49,151.0,0.3
10.9,0.051,0.27,0.9928,7.8,52.0,3.23,1.9,0.5,195.0,0.26
10.7,0.05,0.35,0.99244,7.3,8.0,3.24,1.4,0.42,163.0,0.32
10.8,0.045,0.24,0.99402,6.8,39.0,3.53,1.6,0.58,164.0,0.25
12.8,0.033,0.32,0.9912,7.9,40.0,3.18,4.1,0.44,138.0,0.46
10.2,0.041,0.32,0.9926,6.6,25.0,3.39,0.9,0.54,79.0,0.23
9.0,0.045,0.14,0.99564,6.3,50.0,3.23,7.05,0.42,177.0,0.29
10.8,0.035,0.32,0.99215,6.0,36.0,3.23,3.6,0.46,133.0,0.27
11.0,0.037,0.38,0.9918,7.2,21.0,3.21,1.0,0.37,74.0,0.2
12.7,0.022,0.45,0.99134,6.5,31.0,3.2,7.7,0.7,97.0,0.32
9.5,0.048,0.19,0.99438,5.6,36.0,3.26,7.1,0.41,110.0,0.185
9.1,0.055,0.23,0.9986,6.4,36.0,3.26,16.2,0.54,176.0,0.32
11.2,0.045,0.24,0.99196,7.2,18.0,3.25,1.7,0.53,161.0,0.24
9.4,0.052,0.25,0.99352,6.6,34.0,3.3,1.2,0.42,181.0,0.19
10.4,0.032,0.46,0.9909,5.6,33.0,3.36,1.1,0.5,115.0,0.19
12.2,0.031,0.37,0.9897,6.3,6.0,3.3,1.8,0.34,61.0,0.24
11.5,0.034,0.23,0.99274,4.8,23.0,3.46,10.6,0.28,111.0,0.26
10.6,0.037,0.49,0.9924,7.2,27.0,3.23,1.3,0.57,104.0,0.16
10.8,0.024,0.2,0.9916,6.5,29.0,3.24,1.4,0.54,101.0,0.25
11.5,0.034,0.41,0.99245,6.8,39.0,3.18,6.7,0.46,116.0,0.22
10.5,0.051,0.37,0.9945,6.1,13.0,3.49,1.8,0.44,200.0,0.32
11.1,0.051,0.39,0.9906,6.2,42.0,3.23,1.3,0.4,135.0,0.25
10.7,0.047,0.49,0.9932,7.5,42.0,3.4,1.6,0.47,140.0,0.19
12.7,0.033,0.19,0.9904,6.4,28.0,3.22,3.2,0.54,124.0,0.4
10.1,0.044,0.09,0.9948,6.4,34.0,3.26,7.6,0.38,144.0,0.69
12.0,0.039,0.3,0.9911,7.2,43.0,3.3,2.0,0.41,188.0,0.2
13.4,0.04,0.31,0.9896,6.9,21.0,3.18,4.2,0.48,93.0,0.33
12.6,0.034,0.22,0.9898,6.1,32.0,3.36,1.8,0.44,116.0,0.28
13.0,0.021,0.53,0.989315,6.3,41.0,3.19,1.8,0.31,101.0,0.25
9.9,0.028,0.0,0.9937,4.8,34.0,3.35,6.5,0.61,163.0,0.33
11.3,0.036,0.29,0.9904,5.9,23.0,3.19,1.1,0.38,56.0,0.3
11.6,0.041,0.4,0.9901,5.6,81.0,3.22,1.3,0.95,147.0,0.21
11.0,0.031,0.2,0.9919,6.0,49.0,3.41,1.8,0.53,159.0,0.33
12.2,0.037,0.41,0.9911,7.3,52.0,3.29,1.8,0.39,165.0,0.25
8.8,0.043,0.33,0.9994,7.0,47.0,3.34,14.6,0.67,168.0,0.28
11.3,0.04,0.36,0.993,7.6,32.0,3.23,1.6,0.52,155.0,0.32
10.8,0.05,0.36,0.992,7.4,31.0,3.19,2.05,0.44,100.0,0.25
9.4,0.039,0.32,0.9956,7.0,54.0,3.22,9.0,0.43,141.0,0.14
9.0,0.036,0.3,0.99954,7.1,58.0,3.3,16.0,0.67,201.0,0.29
13.7,0.039,0.13,0.9907,5.6,17.0,3.42,4.5,0.9,116.0,0.49
9.0,0.057,0.3,0.9949,6.6,30.0,3.24,5.1,0.38,123.0,0.58
9.0,0.059,0.33,0.9956,6.8,31.0,3.43,4.7,0.39,118.0,0.15
8.6,0.042,0.29,0.99936,6.0,28.0,3.39,13.1,0.45,125.0,0.21
10.0,0.043,0.49,0.9952,7.8,29.0,3.21,7.0,0.33,149.0,0.49
9.0,0.048,0.18,0.9962,6.3,45.0,3.23,7.7,0.47,186.0,0.27
10.4,0.044,0.29,0.99232,6.8,15.0,3.23,2.0,0.64,96.0,0.24
11.4,0.028,0.28,0.99182,6.6,39.0,3.34,1.8,0.46,132.0,0.24
12.7,0.043,0.37,0.991,7.3,36.0,3.39,1.1,0.48,113.0,0.39
10.4,0.029,0.28,0.99347,6.9,14.0,3.24,4.4,0.46,107.0,0.15
9.4,0.036,0.37,0.99576,6.6,46.0,3.2,8.5,0.48,153.0,0.23
10.8,0.038,0.26,0.99325,6.0,39.0,3.41,2.7,0.5,187.0,0.39
12.0,0.037,0.35,0.99006,6.6,37.0,3.18,1.5,0.68,107.0,0.19
11.8,0.02,0.38,0.98941,6.0,22.0,3.26,0.8,0.32,98.0,0.21
10.1,0.046,0.18,0.994,7.0,9.0,3.38,1.3,0.47,62.0,0.24
9.3,0.05,0.29,0.9986,7.5,25.0,3.25,12.7,0.59,209.0,0.38
9.9,0.026,0.28,0.99352,7.0,10.0,3.46,1.3,0.45,56.0,0.14
10.8,0.048,0.49,0.9946,6.4,54.0,3.56,5.4,0.44,164.0,0.145
13.1,0.026,0.32,0.9892,6.2,39.0,3.31,3.6,0.37,138.0,0.29
12.2,0.032,0.44,0.9907,7.1,32.0,3.25,1.8,0.48,107.0,0.28
9.5,0.051,0.29,0.9968,6.4,32.0,3.31,11.4,0.45,166.0,0.24
11.0,0.044,0.33,0.992,6.4,15.5,3.33,1.15,0.44,217.5,0.23
9.2,0.06,0.04,0.9934,6.2,23.0,3.26,1.2,0.54,108.0,0.35
9.2,0.042,0.38,0.99577,6.6,56.0,3.21,8.0,0.46,187.0,0.24
10.15,0.034,0.34,0.99365,6.1,31.0,3.32,6.1,0.58,114.0,0.16
12.0,0.036,0.36,0.99006,6.8,38.0,3.19,1.4,0.66,108.0,0.17
8.8,0.056,0.41,0.9995,6.7,75.0,3.2,15.6,0.44,155.0,0.19
11.7,0.058,0.22,0.9956,5.8,24.0,3.32,12.7,0.42,183.0,0.13
10.6,0.048,0.49,0.9946,7.9,27.0,3.24,4.5,0.42,133.0,0.11
9.4,0.031,0.32,0.99835,6.2,64.0,3.31,15.3,0.61,185.0,0.26
9.4,0.042,0.17,0.99577,6.4,61.0,3.22,8.3,0.46,195.0,0.28
12.5,0.027,0.22,0.9893,5.1,18.0,3.51,1.6,0.38,89.0,0.33
10.6,0.031,0.34,0.9927,6.8,34.0,3.21,4.7,0.38,134.0,0.25
9.5,0.047,0.37,0.99542,6.3,58.0,3.19,7.9,0.48,215.0,0.27
12.6,0.029,0.15,0.9903,7.2,27.0,3.3,2.0,0.59,87.0,0.37
9.5,0.045,0.32,1.0,6.5,44.0,3.38,16.5,0.46,166.0,0.26
11.5,0.04,0.34,0.9912,6.5,43.0,3.32,1.6,0.59,148.0,0.18
10.4,0.036,0.27,0.9927,6.2,30.0,3.2,4.9,0.42,134.0,0.33
11.2,0.04,0.26,0.99194,7.3,32.0,3.27,1.5,0.48,172.0,0.22
9.8,0.037,0.37,0.99345,6.4,27.0,3.38,1.5,0.5,109.0,0.16
